window_id,dataset_name,danger_label,motion_description,x_mean,x_std,x_min,x_max,x_range,x_median,x_iqr,x_rms,y_mean,y_std,y_min,y_max,y_range,y_median,y_iqr,y_rms,z_mean,z_std,z_min,z_max,z_range,z_median,z_iqr,z_rms,mag_mean,mag_std,mag_min,mag_max,mag_range,mag_median,mag_iqr,mag_rms,xy_corr,xz_corr,yz_corr
5,medium_walking_hand,0,SAFE — Medium Walking Hand,0.9790914863000001,0.22619105191951128,0.454755,1.3756111,0.9208561,1.037183,0.2890180250000002,1.0048793611740656,-0.46746008173333337,0.14257496235963799,-0.776408,-0.14152001,0.63488799,-0.46433199000000003,0.165066,0.4887192935683907,0.05544737333299999,0.20200653505293178,-0.254187,0.63836503,0.89255203,-0.003111,0.2643739975,0.20947804518283158,1.116855064197465,0.21247328163720164,0.5972663541586786,1.468030661299007,0.8707643071403285,1.156203706658274,0.2763087335215726,1.1368861551770282,0.15098636574701746,0.06815356132913782,-0.222591272700786
6,medium_walking_hand,0,SAFE — Medium Walking Hand,0.962655641,0.24847859417716947,0.450363,1.523475,1.0731119999999998,1.025227,0.34050207499999996,0.9942069678459227,-0.5202226409999999,0.16591122632921626,-1.05652,-0.22204,0.8344799999999999,-0.5011759849999999,0.228018,0.5460385803503992,0.08891929365393333,0.11453345020723789,-0.166835,0.431941,0.598776,0.081069,0.152622002225,0.14499845516517845,1.115838993245334,0.2500670296100429,0.6355843970398348,1.6531394219985835,1.0175550249587486,1.1685731275753528,0.3588061028988635,1.1435165841144372,-0.24193735117183285,0.202930348592146,0.05128517364915508
7,medium_walking_hand,0,SAFE — Medium Walking Hand,0.41361334559266666,0.45419559056436143,-0.063501,1.3199791,1.3834801,0.145851,0.8254519874999999,0.6143041869794376,0.34639216036000003,0.42146102760472176,-0.55388,0.742248,1.296128,0.608536,0.62598200225,0.545542781593246,0.5172385208400001,0.33375548359947776,-0.182451,0.88334095,1.06579195,0.681065,0.59804401,0.6155716126280292,1.0177562505665696,0.13448860693424616,0.7834627009032659,1.418126186769316,0.6346634858660501,0.9920256370767091,0.10859848816917217,1.0266036094629885,-0.9613406401232949,-0.9647793742950127,0.9630134249529766
0,mediumheight_free_fall,1,DANGER — Mediumheight Free Fall,0.18084759473638,0.591115290180436,-6.088624,2.4316103,8.5202343,0.0539404375,0.353836429,0.618161094543352,-0.08195423811016665,0.5648989550701573,-6.334472,2.4142802,8.7487522,-0.003472134,0.181996413,0.5708128647670562,0.05556235383423332,0.880776037425964,-4.5735345,3.295315,7.8688495,0.0028526562000000004,1.3564954225,0.8825268286388713,0.8874620817034045,0.8361908407753891,0.009120509836111538,8.126841445268758,8.117720935432645,0.9995609559915415,0.7000874192710795,1.2193457543527153,0.2853776707538735,0.011987626340556543,0.3605675479774398
1,mediumheight_free_fall,1,DANGER — Mediumheight Free Fall,0.06983368436139999,0.729083503283334,-5.0649257,4.7971582,9.8620839,0.0062253675,0.4348847425,0.7324203016242702,-0.3009829166975,0.6471346873483158,-7.691419,1.9196159,9.6110349,-0.078008295,0.42451425325000003,0.7137044344216565,0.45774052692413325,0.6845321896009934,-3.9653754,4.4156823,8.3810577,0.32294669,0.9957720137499999,0.8234747771417856,0.9612030972954826,0.8944343644353163,0.009842036075842645,9.440364068772714,9.430522032696873,1.0050638189125283,0.5171519109028259,1.3129829498257917,0.11385529446287274,-0.22913849094252445,-0.05962031455136005
2,mediumheight_free_fall,1,DANGER — Mediumheight Free Fall,0.0067130486232666675,0.38331864125327525,-1.7184309,5.0009894,6.7194202999999995,0.0029061913000000003,0.061083551,0.3833774194629562,0.5459948255576668,0.6466316201273966,-6.447462,1.811735,8.259197,0.852324735,0.9094849190000001,0.8463112912423706,0.09331479283699996,0.697096725234831,-2.407443,4.433318,6.8407610000000005,-0.228258375,1.381492475,0.7033146485715606,0.9802996930915368,0.6299881380299004,0.014132290014356456,8.72857243506504,8.714440145050684,1.0062223409247069,0.054956424190216846,1.1652778820237435,-0.5429411149712081,0.36370037108758874,-0.7104642516195602
3,mediumheight_free_fall,1,DANGER — Mediumheight Free Fall,0.29161687037999995,0.33843374510453733,-0.49568915,2.1146824,2.61037155,0.17860076,0.29550995,0.4467413109571451,-0.33539313699476003,0.5587433883403603,-3.3951504,0.664753,4.0599034,-0.024427304,0.6455377554499999,0.6516768603819323,0.3080616387283333,0.7033676932625579,-1.0519341,2.7440565,3.7959906,0.152246185,1.15880551,0.767872440696681,0.9952472584514298,0.4726219514573485,0.015760903281515557,4.565477145883514,4.549716242601998,1.0066649114258106,0.1564972749828879,1.1017661341929323,-0.3923269851987048,-0.1804412878442975,0.34150371109796657
4,mediumheight_free_fall,1,DANGER — Mediumheight Free Fall,0.29161340418418663,0.49638822222132223,-4.032876,1.2864791,5.3193551,0.16498754,0.58274870275,0.5757079508396029,-0.3010284434237666,0.5001118354608154,-2.947903,1.2626177,4.2105207,-0.298366425,0.5718581065,0.583720799456488,-0.2561822919195,0.7692811097585278,-5.5579686,1.0420531,6.600021699999999,-0.14026197,1.226129765,0.8108161274447123,0.9772043918055673,0.6120980195511232,0.05662107223316109,6.099200659607408,6.042579587374247,0.99915441145576,0.3911825667653055,1.1530795327740824,0.06821295082360393,0.5045110288272586,-0.054137492511747584
5,mediumheight_free_fall,1,DANGER — Mediumheight Free Fall,0.16705338293643335,0.37230576235362445,-3.223838,2.878659,6.102497,0.06735480499999999,0.14834577025,0.408066677679298,-0.4375917528591333,0.5622752139878243,-4.1540184,0.84146476,4.99548316,-0.197269205,0.7738193191,0.7124885672313503,0.0802418824023333,0.7607461355033013,-3.967517,3.8397365,7.8072535,0.0085656165,1.4789913675,0.7649663014634547,0.9225837951665168,0.6388825832173123,0.010589107779783506,5.591057801154041,5.580468693374257,1.0021699461106341,0.3047104696897467,1.1221995429700904,-0.20756350365777748,-0.009663444231841078,0.07193214543704414
0,moderate_vigorous_shaking,1,DANGER — Moderate Vigorous Shaking,0.7678769449999999,0.9349213916311423,-2.080893,3.457907,5.5388,0.742187,0.12065800000000004,1.2098400767010675,0.4823798682066666,0.4693583119107512,-0.874496,1.7675359,2.6420319,0.657336,0.23753400500000005,0.6730435069226886,0.07191737386,0.3381069377503192,-0.82612306,0.75938904,1.5855120999999999,0.110593,0.15445200250000002,0.34567095628330885,1.2729535643295387,0.6448086588138963,0.4870080338552748,3.896022871169471,3.409014837314196,1.0015802375139224,0.19202736940718645,1.4269509393881252,0.6165703699997519,0.7122240544266024,0.685221627429679
1,moderate_vigorous_shaking,1,DANGER — Moderate Vigorous Shaking,0.8340546250883333,1.921811620984466,-4.032893,4.956555,8.989448,0.7287669999999999,1.93211392425,2.09499570982429,0.2622089060733333,0.9978107326982502,-1.624064,2.868464,4.492528,0.46067199999999997,1.543300015,1.0316878252223358,-0.15479766720166666,0.7451885796372184,-2.835219,1.991101,4.82632,-0.1236470025,0.8086159975,0.7610967987009359,2.0795785678802514,1.3069078429254717,0.4562421017683484,5.7276272182649945,5.2713851164966465,1.5300369372818414,1.9274826188229572,2.456146398301003,0.7348983218439084,0.0489483688303839,0.13519497868420077
2,moderate_vigorous_shaking,1,DANGER — Moderate Vigorous Shaking,0.4535366278433333,1.4056930901247813,-2.458117,3.456931,5.9150480000000005,0.662155,1.5609899999999999,1.4770472356766586,-0.04666744048333333,1.742656987220836,-3.4482079,3.8376322,7.2858401,0.5551000150000001,2.273225935,1.7432817400267995,0.03925878653466666,0.3298121560313603,-0.786595,0.806237,1.592832,0.0025009998500000004,0.391132,0.3321404982627516,1.9359676771705219,1.2581916487833353,0.3555976143267618,4.7806785434455685,4.425080929118807,1.355396774027391,1.99440743191245,2.308899537034289,-0.8800960429278946,0.2970337623820171,-0.45988488397406246
3,moderate_vigorous_shaking,1,DANGER — Moderate Vigorous Shaking,0.7028590810666666,0.5015208936038877,-1.9105809,1.807491,3.7180719,0.761951,0.03611196999999999,0.8634431623211347,0.6089508010166665,0.20391063881445382,-0.17323999,1.155584,1.32882399,0.63196,0.03001200000000004,0.6421842622492072,-0.039419827406,0.2209448475193065,-0.69680303,0.88675696,1.58355999,-0.126087,0.126392,0.2244338397792285,1.0653511555391644,0.2707991600228772,0.11086602868074648,2.113065472277184,2.002199443596438,1.0009671395937334,0.016653981324689537,1.099229398113846,0.8262782098899346,0.48570656497767545,0.47000208009771344
4,moderate_vigorous_shaking,1,DANGER — Moderate Vigorous Shaking,1.3015277143,3.0156882892292214,-6.553413,6.5464587,13.0998717,1.56080695,3.97659011,3.2845624136078237,-0.49549893543333323,1.3353176918754783,-3.3950162,3.0007122,6.3957284,-0.547292015,1.6118639675,1.4242866752347374,-0.14846342888400002,1.1471653726855913,-2.773731,3.6908052,6.4645361999999995,-0.21856299499999998,1.1733959999999999,1.156732372679552,3.3615580158882645,1.6896450130008656,0.46678667501304066,7.2062636021838955,6.739476927170855,3.203241867132048,2.7026541856403803,3.7623094721382686,0.7661666585938434,-0.22357912750407907,-0.2222074387609205
5,moderate_vigorous_shaking,1,DANGER — Moderate Vigorous Shaking,0.5634976666633333,0.6306010321503693,-2.914397,3.050915,5.965312,0.584075,0.0136640400000001,0.8456874612314719,0.7003320530333333,0.3358844853927238,-0.84911996,1.807552,2.65667196,0.76006,0.013420010000000038,0.7767131851806164,-0.28560932075666673,0.18131047021548835,-1.318027,0.437797,1.755824,-0.27077898,0.022448020000000013,0.3382989369076498,1.0975423069089132,0.47782602417141107,0.1671455433387322,3.4688645385788703,3.301718995240138,0.9963000163862812,0.009266601211540548,1.1970450387643718,0.81012157700974,-0.580370470333643,-0.45974025265895546
0,running_in_pocket,0,SAFE — Running In Pocket,0.5897572732305001,0.5099359648619359,-0.66434,2.7601628,3.4245028,0.59739822,0.7280430050000001,0.7796462849189677,-0.5855801090450001,0.7482049604228214,-4.345827,0.52556175,4.8713887499999995,-0.42338619,0.8990685325,0.9501130074419936,0.06593439239333333,0.5819873778634441,-1.9254282,1.9517369,3.8771651,-0.047217958,0.85694405,0.5857103824354194,1.1856995347424024,0.6691310199824199,0.11439259255657958,5.187233924981896,5.072841332425317,1.082159259560192,0.5925884710836278,1.361477031973387,-0.45090668318167537,-0.18038286794142733,0.2051567965031269
1,running_in_pocket,0,SAFE — Running In Pocket,0.6753134574291666,0.5343881993680499,-0.38973555,3.144698,3.53443355,0.63477335,0.7033479999999999,0.8611730449850145,-0.7612761464143334,0.6825892378430444,-3.3804662,0.6737316,4.0541978,-0.62064773,0.8287463650000001,1.0224819992149523,-0.14372905490116664,0.35685594393563486,-1.110058,0.99197483,2.1020328299999997,-0.12231242,0.4733765,0.3847131476112762,1.1821655652140628,0.7331965865267366,0.07586196696634476,4.683870597696262,4.608008630729917,1.0988885422944155,0.9742599944180518,1.3910760791819916,-0.5995357863565874,-0.0005097994501724826,-0.17386128194525502
2,running_in_pocket,0,SAFE — Running In Pocket,0.6516303429611667,0.6031081860390176,-0.5865459,5.1806684,5.7672143,0.6178945250000001,0.747151205,0.8878972845633452,-0.7738294679843333,0.774698192726691,-3.7452087,0.9867743,4.731983,-0.65164455,0.7245326174999999,1.094974582049701,-0.1106901978659,0.3759707412496422,-1.3529545,1.081822,2.4347765,-0.099881205,0.461835855,0.3919264193434751,1.2171112572733758,0.8121437242678782,0.06939695267848464,6.396012565029529,6.326615612351044,1.079283465660771,0.8766947375229717,1.4631941912983653,-0.5260996696732377,-0.02872769188277778,-0.23489884669861952
3,running_in_pocket,0,SAFE — Running In Pocket,0.6432121785583333,0.6582245117240604,-0.96302,4.9912,5.95422,0.60999425,0.8699224725,0.9203159318843366,-0.8020958000686668,1.004007837107812,-4.697736,1.2055035,5.9032395,-0.603669475,1.0905673975,1.285063970960863,-0.09233489792800001,0.4447742453831754,-1.5468128,1.5372223,3.0840351000000004,-0.0506748,0.5224223125,0.4542574850583612,1.3290226240593686,0.9687205744752887,0.10451780718064357,6.552724495777081,6.4482066885964375,1.1807877767316928,1.0773468121695928,1.644603504396541,-0.5623819937150699,-0.009012384970113056,-0.19920622329597337
4,running_in_pocket,0,SAFE — Running In Pocket,0.5486319174673333,0.7501593285337782,-1.3680513,2.6647172,4.0327685,0.49461846,1.134940284,0.9293739823397963,-0.8736990999149999,1.519642647120455,-6.177752,1.616653,7.794404999999999,-0.5707377499999999,1.3203477275,1.7529015637335557,-0.09589656156,0.6659814208652698,-2.4386463,2.3416712,4.7803175,-0.110435268,0.7352166725,0.6728502087810887,1.6537934370268697,1.2861160765239212,0.19833199665795564,6.417161679089503,6.218829682431547,1.233694757221007,1.0825539475986619,2.0950244138545093,-0.4646468206524037,0.2736449029289623,-0.3364046437909271
5,running_in_pocket,0,SAFE — Running In Pocket,0.41946068254433333,0.5834512677809731,-1.0779369,2.3949003,3.4728372000000003,0.33482382,0.7398589247499999,0.7185837780494233,-0.9679160837920002,1.1532766831261867,-4.8478327,0.91886115,5.766693849999999,-0.6482336,1.06364697,1.5056256683205758,-0.011256497092999992,0.5779081426895287,-1.7018045,2.3961241,4.0979286,-0.103146852,0.6037765375,0.5780177593410651,1.3583583939972712,1.1279354160378081,0.02122070927081449,5.473386071536881,5.452165362266067,1.0239408897641709,0.9071382551575574,1.7656091949509183,-0.5827042998385946,0.20699117676295534,-0.4703775164615849
6,running_in_pocket,0,SAFE — Running In Pocket,0.3560974069593333,0.4555152147391749,-1.3223629,2.0331104,3.3554733,0.327841315,0.56820244725,0.5781863662367331,-0.9879381639138333,0.7860576702432722,-4.1808314,0.31162018,4.49245158,-0.848302,0.69301955,1.2625008818475008,0.03694533956916666,0.42403540045742816,-1.1962342,2.0238256,3.2200597999999996,0.025184442,0.46409964000000004,0.42564184352219475,1.21523127862728,0.7953564415849241,0.09370678272110576,4.5917821511318015,4.498075368410696,1.0562367794044631,0.6047216897850632,1.4523701076945668,-0.33579796455356525,-0.005579386840401416,-0.4273344245513988
0,sitting_in_pocket,0,SAFE — Sitting In Pocket,0.6393215528883334,0.22802685829621344,0.010095191,1.4801233,1.470028109,0.69295073,0.1604217550000001,0.6787696929680872,-0.2957794558379,0.3670426736583306,-1.1274952,0.39707753,1.52457273,-0.20959757499999998,0.644359972,0.47138711350865337,-0.1641539702856667,0.586401787038514,-0.80700344,1.1558535,1.96285694,-0.27512455,0.65695599925,0.608944645926467,1.0200749080134695,0.11486892842641815,0.683397774240895,1.5506798975368148,0.8672821232959198,1.0150812006605294,0.09201397127093425,1.026522132579966,-0.4495791379181871,-0.6485798684423557,0.20957390170476867
1,sitting_in_pocket,0,SAFE — Sitting In Pocket,0.6974310537666668,0.0028721609194105823,0.6895321,0.7093095,0.019777400000000056,0.69718,0.003166200000000008,0.6974369678088694,-0.015047187919000003,0.006158840967051331,-0.035379056,-0.001728419,0.033650637,-0.015754616,0.010707019,0.016258818724837587,-0.7320792297000001,0.002552270653110728,-0.7369489,-0.71961886,0.017330040000000047,-0.7320543,0.0034721600000000574,0.7320836787168745,1.0112497018617694,0.001796212925105851,1.0030028664334762,1.0182272994341455,0.015224433000669224,1.0111962810886013,0.0018095192022722362,1.011251297104923,-0.43247066762676073,0.5590470299962292,-0.5553126463298642
2,sitting_in_pocket,0,SAFE — Sitting In Pocket,0.6953189684000001,0.0013313716872289086,0.6924842,0.6993214,0.006837199999999988,0.69514567,0.0017283999999999633,0.6953202430300802,-0.012239653976000001,0.0035958895407144174,-0.019777397,-0.005613538,0.014163858999999997,-0.012955495,0.0064777473750000005,0.012756941288617422,-0.7348255266666667,0.000965028249984194,-0.7369489,-0.73185545,0.005093450000000055,-0.73480755,0.0012236799999999493,0.7348261603402994,1.0117319460800922,0.0009670159810004578,1.008893915507628,1.0144889469429401,0.005595031435312148,1.0116373458719878,0.0012585315509692219,1.0117324082181605,-0.4156019397991942,0.30861276426928635,-0.5431848820853712
3,sitting_in_pocket,0,SAFE — Sitting In Pocket,0.6949055241000001,0.0013095974486694445,0.69106174,0.6986025,0.007540760000000035,0.6949315,0.0020343499999999626,0.6949067581123192,-0.013250753859999999,0.0037256827519259557,-0.020297451,-0.007143112,0.013154339000000001,-0.01315434,0.007341957,0.013764562827285998,-0.7352242825666667,0.0010648293790326562,-0.7376678,-0.73185545,0.005812350000000022,-0.7352205,0.0015295400000000514,0.7352250536653905,1.0117508944655103,0.000934208497087667,1.0084087249586644,1.0143212940214015,0.005912569062737072,1.0117682042559784,0.001093548652807419,1.011751325769962,-0.5417584135818594,0.3881380635665049,-0.5951497347869683
4,sitting_in_pocket,0,SAFE — Sitting In Pocket,0.6946251036333334,0.0012621861790794303,0.6914747,0.69840366,0.006928959999999984,0.6944268,0.0017436599999999247,0.6946262503761068,-0.013142663843,0.0038276231048523456,-0.021001056,-0.006317142,0.014683914,-0.013460253,0.006928972000000002,0.013688692834704818,-0.7356091730000001,0.0010726352653350176,-0.7381726,-0.7327732,0.005399399999999943,-0.7357252,0.0014760000000000328,0.7356099550360615,1.0118369086077859,0.0010413214146011017,1.0088200019282625,1.015223524113903,0.006403522185640442,1.011810910380304,0.0013202290674458883,1.0118374444401872,-0.46783886897353033,0.20355714184228696,-0.5503626579449662
5,sitting_in_pocket,0,SAFE — Sitting In Pocket,0.6920941160999999,0.008337216727420554,0.6734257,0.7132864,0.03986069999999997,0.69203298,0.010584674999999932,0.6921443308465369,-0.0015477253108933337,0.011554109868120605,-0.029061913,0.034063622,0.06312553500000001,-0.003166219,0.014412415175,0.011657311374522935,-0.7382503433000001,0.004982342973624837,-0.75305533,-0.7194047,0.033650630000000015,-0.73837143,0.0061718924999999425,0.7382671556584883,1.0120367194496829,0.0044428865708453615,0.9965236512873069,1.0296370415029699,0.03311339021566295,1.0121243860343219,0.005554567996177706,1.0120464716383124,0.24002825140295078,0.6265029940682159,0.11231459714676253
6,sitting_in_pocket,0,SAFE — Sitting In Pocket,0.6928665493666666,0.002672668255653879,0.67882514,0.7054397,0.026614559999999954,0.6930043,0.0019426000000000165,0.6928717041320683,-0.007075811025899999,0.0038547019754226835,-0.016412333,0.005307623,0.021719956000000002,-0.007341957,0.00544910885,0.00805765654477625,-0.7375328683,0.001957311456545457,-0.7479619,-0.7291022,0.018859699999999924,-0.7374537,0.0019272300000000575,0.737535465514007,1.0119741774310105,0.0017179405295194882,1.0047370994923857,1.0181410881270372,0.013403988634651531,1.012047208616963,0.0017636921058314936,1.0119756356290566,-0.10107595437064057,0.4651389497850907,-0.20460738237632511
7,sitting_in_pocket,0,SAFE — Sitting In Pocket,0.6925449333,0.001799953259972272,0.6870848,0.6986025,0.011517699999999964,0.69269836,0.0022332000000000463,0.6925472723729692,-0.008315531048666665,0.003482382961512857,-0.017635994,-0.0026461636,0.014989830399999998,-0.008060857,0.004894637999999999,0.009015267478670524,-0.7380990664666667,0.0014436433272899713,-0.74286836,-0.73430276,0.008565599999999951,-0.7381726,0.0020495999999999848,0.7381004782717738,1.0121722151837693,0.001649955743004641,1.0071351804075364,1.0179956355962076,0.010860455188671292,1.0121984505427393,0.0021453401336604117,1.0121735599905644,-0.04397740343181508,-0.03846122977805248,-0.0980197473127952
8,sitting_in_pocket,0,SAFE — Sitting In Pocket,0.6925660928666666,0.017156538493958946,0.5418823,0.83341914,0.2915368399999999,0.69228536,0.0047454825000000644,0.6927785647677727,0.0034046796027599998,0.011200668182849783,-0.022744771,0.03456838,0.05731315100000001,-0.0010248148,0.014270928700000001,0.011706699404176799,-0.7376804728666667,0.007150084829092015,-0.80577976,-0.6695406,0.13623915999999991,-0.73797375,0.0029673999999999534,0.7377151237177209,1.0120133287950843,0.011480971891775974,0.9125137321714396,1.1190213453185556,0.20650761314711596,1.011710151632137,0.003369849091217958,1.0120784507015683,0.1060088427647147,0.26355799476696407,0.0011984642297402236
9,sitting_in_pocket,0,SAFE — Sitting In Pocket,0.6913721008666666,0.0012517227566869312,0.6883085,0.69514567,0.006837170000000059,0.6912605,0.0014224600000000143,0.6913732339819412,0.003231888629153333,0.0029182520404997148,-0.004695793,0.0074490267,0.0121448197,0.0040839636,0.0041757378,0.004354457381021355,-0.7390433251333334,0.0009475710722619481,-0.7418436,-0.7352205,0.006623099999999993,-0.7391974,0.00122362999999992,0.7390439326014867,1.012027914532914,0.001159520143181612,1.0079744120357028,1.0152260732235892,0.007251661187886338,1.0119914092323796,0.0015806798317270498,1.0120285787865884,-0.3191453752982656,-0.1133037402128029,-0.3998337892180392
10,sitting_in_pocket,0,SAFE — Sitting In Pocket,0.5116819372833333,0.31523613715728305,-0.0459943,1.2657686,1.3117629,0.68933326,0.4871732325,0.6009927013798674,0.04437397157451999,0.17414504886496956,-0.40553606,0.53086936,0.9364054199999999,0.0051546657,0.25561482245,0.17970961965759916,-0.0350089010020001,0.8054128699728589,-0.7806947,2.1370142,2.9177089,-0.7012028,1.6898967324999998,0.8061733772999982,1.0152651496005294,0.11242759796086028,0.6491515304452242,2.24850541339889,1.5993538829536658,1.012193390242866,0.02005864241759192,1.021471139473179,-0.8493258451656887,-0.8029262470118131,0.5165994738756107
0,sitting_working,0,SAFE — Sitting Working,0.10355570174666667,0.0009776506097309867,0.09922349,0.11023642,0.011012930000000004,0.10359807,0.0010248200000000096,0.10356031655493957,0.14779736799999998,0.0005486372997333171,0.1459214,0.14959238,0.0036709799999999904,0.14786395,0.0007188999999999945,0.1477983862923208,0.9898719480666667,0.001719002507274374,0.9800442,0.9983991,0.018354899999999952,0.9898334,0.001621309999999987,0.9898734406675015,1.0061886013685346,0.0017404512411365392,0.9960952444026149,1.0151075842051576,0.019012339802542688,1.006259684168068,0.001625513518895838,1.006190106637156,0.040952578538853424,0.43669026171352265,0.01575727590216683
1,sitting_working,0,SAFE — Sitting Working,0.10359536864000002,0.0005435578907192363,0.10186966,0.10503587,0.0031662100000000026,0.10359807,0.0007189050000000058,0.1035967946359252,0.14777937013333334,0.0004947626363877072,0.14633438,0.14908761,0.002753230000000023,0.14786395,0.0007188999999999945,0.14778019835915465,0.9903168952666666,0.0007065280996673807,0.98790616,0.9922808,0.004374639999999985,0.9903535,0.0009177500000000505,0.9903171472980591,1.0066274596289457,0.0007018827893014558,1.004097842784682,1.008675401722833,0.004577558938150927,1.0066769503452289,0.0008973884785352659,1.006627704326915,-0.044504909539605876,0.15072666868163956,-0.10134920819746857
2,sitting_working,0,SAFE — Sitting Working,0.10341671484333335,0.0016817525822001476,0.094114706,0.11023642,0.016121713999999995,0.10359807,0.0010248200000000096,0.103430388188071,0.1475651276,0.001060759778047904,0.14102675,0.15295744,0.011930689999999994,0.14755805,0.0012236599999999875,0.14756894014294136,0.9902456755333333,0.004289013765693232,0.9509823,1.0242031,0.07322080000000009,0.9903535,0.0015295000000000725,0.9902549639115927,1.006509495165471,0.004238748511578381,0.9680741014659692,1.0397271769842265,0.07165307551825728,1.0066358815562353,0.0016395946495124658,1.0065184205205566,-0.639715167762252,0.5091063955735421,-0.45236612805822307
3,sitting_working,0,SAFE — Sitting Working,0.10393269183666666,0.000553202015535595,0.10258855,0.105341785,0.0027532349999999928,0.10381222,0.0007188949999999972,0.10393416408903047,0.1468020213666667,0.0004984828384265586,0.14541663,0.14836872,0.0029520900000000183,0.14683914,0.0008106700000000133,0.14680286769160697,0.9905813590333332,0.000860354066819042,0.98810506,0.99350446,0.005399400000000054,0.99055237,0.0012236599999999598,0.9905817326568495,1.0067794328783535,0.0008573412106118125,1.004284593308397,1.009650965277542,0.005366371969145023,1.0067627720819003,0.0011441208996889607,1.0067797979204842,-0.02597448763857135,0.14325735388784014,-0.03036371759135633
4,sitting_working,0,SAFE — Sitting Working,0.03432767683993333,0.08522403012705479,-0.43898785,0.1251192,0.56410705,0.0374210365,0.10314685028750001,0.09187777047971962,0.35082909135333334,0.22195166081425174,0.079430796,0.7642824,0.684851604,0.176665835,0.42294646,0.41514285622904573,0.9106619267999999,0.11603893057071034,0.5081246,1.1597233,0.6515987,0.980204785,0.15432633750000002,0.9180251512519048,1.0108872887789841,0.040769884749550685,0.8511916620259031,1.2115875228483797,0.36039586082247654,1.0070220481020742,0.010977739645904094,1.011709095598837,-0.42319370631988873,0.3509721569526758,-0.8661294866744745
5,sitting_working,0,SAFE — Sitting Working,0.11684994654993332,0.1629851713972297,-0.14408591,0.41563123,0.5597171400000001,0.06816548,0.26010412725,0.2005444491979437,0.4814680506666667,0.08285992235837836,0.27940735,0.6050996,0.32569224999999996,0.5127133,0.08605773000000005,0.48854605775299875,0.8643991348666669,0.06331883376289701,0.7266549,1.035216,0.3085610999999999,0.84871495,0.08965215250000003,0.866715142977977,1.01451594153753,0.02911820879891258,0.9124868513897737,1.1295173539747647,0.21703050258499101,1.0130091751440444,0.02496183342308078,1.0149337247906576,0.20417858425276328,-0.7000207395802832,-0.6534214600708995
6,sitting_working,0,SAFE — Sitting Working,0.025376913728686664,0.08887794370060198,-0.35160327,0.26013473,0.611738,0.0339106635,0.10556358099999999,0.09242984705624359,0.4114268515999999,0.10526533297287316,0.11655356,0.55503666,0.43848309999999996,0.46632132000000004,0.1995061875,0.4246796964105751,0.9131435104,0.09839717382269335,0.69239247,1.6722379,0.97984543,0.8980131149999999,0.10294417500000008,0.9184296785284806,1.0133725554789446,0.07406253691456209,0.8256237410755789,1.694766076156536,0.8691423350809571,1.0084218845868036,0.022844412660417257,1.0160753887247478,0.6993116297434143,-0.7857613701080951,-0.6444991228127079
7,sitting_working,0,SAFE — Sitting Working,-0.050376787150646675,0.20420748504233388,-0.7088047,0.09310519,0.8019098899999999,0.06138182,0.149179385,0.21032954531148634,0.1996734418,0.05087358599821973,0.15857098,0.44888416,0.29031317999999995,0.17417264,0.04180328999999999,0.20605243292078898,0.9619695576666667,0.07936553082703535,0.6263148,1.2676041,0.6412893000000001,0.9886098,0.02956657500000004,0.9652379589307806,1.0084402321172072,0.03779865542271878,0.8734365057699176,1.2869785690923643,0.4135420633224467,1.0066641717562566,0.006022661151442454,1.0091483736816762,-0.23007231856064814,0.7445473425800416,-0.3373929648739974
8,sitting_working,0,SAFE — Sitting Working,0.06964366169,0.001272953076614138,0.06454804,0.08484549,0.020297449999999995,0.06944268,0.0008106799999999942,0.06965529429358859,0.17295284856666668,0.0008933318533611178,0.1695839,0.18273826,0.013154360000000004,0.17294897,0.0007188999999999945,0.1729551556592765,0.9895890316,0.0038629812254260443,0.9524201,1.0313462,0.0789261,0.9895276,0.0015296000000000198,0.9895965713799608,1.0070012835796354,0.003890353221936119,0.9700717314699628,1.0508410979285154,0.0807693664585526,1.0069032334171863,0.0014376794504009638,1.0070087983623701,0.4877150226014959,0.6149500747049405,0.22042579916384078
0,slow_walking,0,SAFE — Slow Walking,-0.05203979066066666,0.0543412744042684,-0.20904692,0.07842128,0.2874682,-0.051806685,0.07058985437500001,0.07524037424073599,0.21356182479333333,0.0653976289901171,0.07361842,0.3536376,0.28001918,0.2276542,0.11477164749999996,0.22335062768344172,0.9807811859333333,0.06762214626980177,0.78814375,1.152886,0.36474225000000005,0.9798453,0.09456210750000005,0.9831096018994678,1.0087148846165848,0.06741949052279772,0.8105325418285163,1.1684790270914944,0.3579464852629781,1.0114132251331154,0.08789695266113351,1.0109654327173623,-0.055072054236204315,-0.05867398464805246,-0.014116108685733764
1,slow_walking,0,SAFE — Slow Walking,-0.033663178305286666,0.06010716260773785,-0.4349039,0.11675241,0.55165631,-0.024672033,0.0737598973,0.06889180336126034,0.19892639729500003,0.06960283826542095,0.0055064675,0.37494457,0.3694381025,0.20557478499999998,0.10504735250000002,0.2107516705399284,0.9874344769333334,0.0720686206136057,0.8357594,1.1870568,0.35129739999999987,0.97959295,0.10118522250000006,0.9900609740383435,1.0118414695739955,0.07456487088319647,0.8406725618200105,1.242613213205259,0.4019406513852485,1.009938880438526,0.10682218999425674,1.0145851760791158,-0.13023910752208487,-0.35505077737205576,0.09289279715253931
